teamName,year,seed_points,results,prev_3s_recruits,prev_4s_recruits,prev_5s_recruits,curr_3s_recruits,curr_4s_recruits,curr_5s_recruits
Houston Baptist,2020,0,NIT,0,0,0,0,0,0
Houston Baptist,2021,0,NIT,0,0,0,0,0,0
Howard,2013,0,NIT,0,0,0,0,0,0
Howard,2014,0,NIT,0,0,0,1,0,0
Howard,2015,0,NIT,1,0,0,0,0,0
Howard,2016,0,NIT,0,0,0,0,0,0
Howard,2017,0,NIT,0,0,0,0,0,0
Howard,2018,0,NIT,0,0,0,0,0,0
Howard,2019,0,NIT,0,0,0,0,0,0
Howard,2020,0,NIT,0,0,0,0,0,0
Howard,2021,0,NIT,0,0,0,0,0,1
IUPUI,2013,0,NIT,0,0,0,0,0,0
IUPUI,2014,0,NIT,0,0,0,0,0,0
IUPUI,2015,0,NIT,0,0,0,0,0,0
IUPUI,2016,0,NIT,0,0,0,1,0,0
IUPUI,2017,0,NIT,1,0,0,0,0,0
IUPUI,2018,0,NIT,0,0,0,0,0,0
IUPUI,2019,0,NIT,0,0,0,0,0,0
IUPUI,2020,0,NIT,0,0,0,0,0,0
IUPUI,2021,0,NIT,0,0,0,0,0,0
Idaho,2013,0,NIT,0,0,0,0,0,0
Idaho,2014,0,NIT,0,0,0,0,0,0
Idaho,2015,0,NIT,0,0,0,0,0,0
Idaho,2016,0,NIT,0,0,0,1,0,0
Idaho,2017,0,NIT,1,0,0,0,0,0
Idaho,2018,0,NIT,0,0,0,0,0,0
Idaho,2019,0,NIT,0,0,0,0,0,0
Idaho,2020,0,NIT,0,0,0,0,0,0
Idaho,2021,0,NIT,0,0,0,0,0,0
Idaho St.,2013,0,NIT,0,0,0,0,0,0
Idaho St.,2014,0,NIT,0,0,0,0,0,0
Idaho St.,2015,0,NIT,0,0,0,0,0,0
Idaho St.,2016,0,NIT,0,0,0,0,0,0
Idaho St.,2017,0,NIT,0,0,0,0,0,0
Idaho St.,2018,0,NIT,0,0,0,0,0,0
Idaho St.,2019,0,NIT,0,0,0,0,0,0
Idaho St.,2020,0,NIT,0,0,0,0,0,0
Idaho St.,2021,0,NIT,0,0,0,0,0,0
Illinois,2013,0,NIT,2,4,0,0,0,0
Illinois,2014,10,R32,0,0,0,1,4,0
Illinois,2015,0,NIT,1,4,0,1,1,0
Illinois,2016,0,NIT,1,1,0,2,3,0
Illinois,2017,0,NIT,2,3,0,1,0,0
Illinois,2018,0,NIT,1,0,0,2,2,0
Illinois,2019,0,NIT,2,2,0,5,2,0
Illinois,2020,0,NIT,5,2,0,1,1,0
Illinois,2021,10,R32,1,1,0,2,2,0
Illinois Chicago,2013,0,NIT,0,0,0,0,0,0
Illinois Chicago,2014,0,NIT,0,0,0,0,0,0
Illinois Chicago,2015,0,NIT,0,0,0,0,0,0
Illinois Chicago,2016,0,NIT,0,0,0,1,0,0
Illinois Chicago,2017,0,NIT,1,0,0,2,0,0
Illinois Chicago,2018,0,NIT,2,0,0,0,0,0
Illinois Chicago,2019,0,NIT,0,0,0,0,0,0
Illinois Chicago,2020,0,NIT,0,0,0,0,0,0
Illinois Chicago,2021,0,NIT,0,0,0,0,0,0
Illinois St.,2013,0,NIT,0,0,0,0,0,0
Illinois St.,2014,0,NIT,0,0,0,2,0,0
Illinois St.,2015,0,NIT,2,0,0,0,0,0
Illinois St.,2016,0,NIT,0,0,0,1,0,0
Illinois St.,2017,0,NIT,1,0,0,0,0,0
Illinois St.,2018,0,NIT,0,0,0,2,0,0
Illinois St.,2019,0,NIT,2,0,0,0,0,0
Illinois St.,2020,0,NIT,0,0,0,0,0,0
Illinois St.,2021,0,NIT,0,0,0,0,0,0
Incarnate Word,2015,0,NIT,0,0,0,0,0,0
Incarnate Word,2016,0,NIT,0,0,0,0,0,0
Incarnate Word,2017,0,NIT,0,0,0,0,0,0
Incarnate Word,2018,0,NIT,0,0,0,0,0,0
Incarnate Word,2019,0,NIT,0,0,0,0,0,0
Incarnate Word,2020,0,NIT,0,0,0,0,0,0
Incarnate Word,2021,0,NIT,0,0,0,0,0,0
Indiana,2013,13,S16,2,0,1,1,2,1
Indiana,2014,16,S16,1,2,1,2,3,1
Indiana,2015,0,NIT,2,3,1,3,1,1
Indiana,2016,7,R64,3,1,1,1,1,1
Indiana,2017,12,S16,1,1,1,3,2,0
Indiana,2018,0,NIT,3,2,0,2,2,0
Indiana,2019,0,NIT,2,2,0,1,3,1
Indiana,2020,0,NIT,1,3,1,1,1,0
Indiana,2021,6,R64,1,1,0,2,1,1
Indiana St.,2013,0,NIT,0,0,0,0,0,0
Indiana St.,2014,0,NIT,0,0,0,1,0,0
Indiana St.,2015,0,NIT,1,0,0,0,0,0
Indiana St.,2016,0,NIT,0,0,0,1,0,0
Indiana St.,2017,0,NIT,1,0,0,0,0,0
Indiana St.,2018,0,NIT,0,0,0,1,0,0
Indiana St.,2019,0,NIT,1,0,0,0,0,0
Indiana St.,2020,0,NIT,0,0,0,2,0,0
Indiana St.,2021,0,NIT,2,0,0,0,0,0
Iona,2013,3,R64,0,1,0,0,0,0
Iona,2014,2,R64,0,0,0,0,0,0
Iona,2015,0,NIT,0,0,0,0,0,0
Iona,2016,0,NIT,0,0,0,1,0,0
Iona,2017,3,R64,1,0,0,0,0,0
Iona,2018,3,R64,0,0,0,0,0,0
Iona,2019,2,R64,0,0,0,0,0,0
Iona,2020,1,R64,0,0,0,0,0,0
Iona,2021,0,NIT,0,0,0,1,0,0
Iowa,2013,0,NIT,3,0,0,3,2,0
Iowa,2014,0,NIT,3,2,0,1,0,0
Iowa,2015,6,R64,1,0,0,3,0,0
Iowa,2016,10,R32,3,0,0,4,0,0
Iowa,2017,10,R32,4,0,0,4,1,0
Iowa,2018,0,NIT,4,1,0,2,1,0
Iowa,2019,0,NIT,2,1,0,1,1,0
Iowa,2020,7,R32,1,1,0,1,1,0
Iowa,2021,11,R32,1,1,0,5,0,0
Iowa St.,2013,9,R32,4,0,0,2,2,0
Iowa St.,2014,7,R32,2,2,0,0,2,0
Iowa St.,2015,14,S16,0,2,0,0,1,0
Iowa St.,2016,14,R64,0,1,0,2,1,0
Iowa St.,2017,13,S16,2,1,0,3,1,0
Iowa St.,2018,12,R32,3,1,0,0,2,0
Iowa St.,2019,0,NIT,0,2,0,2,2,0
Iowa St.,2020,11,R64,2,2,0,4,0,0
Iowa St.,2021,0,NIT,4,0,0,3,1,0
Jackson St.,2013,0,NIT,0,0,0,0,0,0
Jackson St.,2014,0,NIT,0,0,0,0,0,0
Jackson St.,2015,0,NIT,0,0,0,0,0,0
Jackson St.,2016,0,NIT,0,0,0,0,0,0
Jackson St.,2017,0,NIT,0,0,0,0,0,0
Jackson St.,2018,0,NIT,0,0,0,0,0,0
Jackson St.,2019,0,NIT,0,0,0,0,0,0
Jackson St.,2020,0,NIT,0,0,0,0,0,0
Jackson St.,2021,0,NIT,0,0,0,0,0,0
Jacksonville,2013,0,NIT,0,0,0,1,0,0
Jacksonville,2014,0,NIT,1,0,0,0,0,0
Jacksonville,2015,0,NIT,0,0,0,0,0,0
Jacksonville,2016,0,NIT,0,0,0,0,0,0
Jacksonville,2017,0,NIT,0,0,0,0,0,0
Jacksonville,2018,0,NIT,0,0,0,0,0,0
Jacksonville,2019,0,NIT,0,0,0,0,0,0
Jacksonville,2020,0,NIT,0,0,0,0,0,0
Jacksonville,2021,0,NIT,0,0,0,0,0,0
Jacksonville St.,2013,0,NIT,0,0,0,0,0,0
Jacksonville St.,2014,0,NIT,0,0,0,0,0,0
Jacksonville St.,2015,0,NIT,0,0,0,0,0,0
Jacksonville St.,2016,0,NIT,0,0,0,0,0,0
Jacksonville St.,2017,0,NIT,0,0,0,0,0,0
Jacksonville St.,2018,2,R64,0,0,0,1,0,0
Jacksonville St.,2019,0,NIT,1,0,0,0,0,0
Jacksonville St.,2020,0,NIT,0,0,0,0,0,0
Jacksonville St.,2021,0,NIT,0,0,0,0,0,0
James Madison,2013,0,NIT,0,0,0,0,1,0
James Madison,2014,1,R64,0,1,0,1,0,0
James Madison,2015,0,NIT,1,0,0,0,0,0
James Madison,2016,0,NIT,0,0,0,0,0,0
James Madison,2017,0,NIT,0,0,0,0,0,0
James Madison,2018,0,NIT,0,0,0,0,0,0
James Madison,2019,0,NIT,0,0,0,0,0,0
James Madison,2020,0,NIT,0,0,0,1,0,0
James Madison,2021,0,NIT,1,0,0,1,0,0
Kansas,2013,15,F2,2,2,0,2,3,0
Kansas,2014,16,S16,2,3,0,1,2,3
Kansas,2015,15,R32,1,2,3,1,1,2
Kansas,2016,15,R32,1,1,2,0,1,2
Kansas,2017,16,E8,0,1,2,0,2,1
Kansas,2018,16,E8,0,2,1,0,2,1
Kansas,2019,16,F4,0,2,1,0,2,2
Kansas,2020,13,R32,0,2,2,2,3,0
Kansas,2021,16,CHMP,2,3,0,3,0,1
Kansas St.,2013,9,R32,5,0,0,0,0,0
Kansas St.,2014,13,R64,0,0,0,4,0,0
Kansas St.,2015,8,R64,4,0,0,1,1,0
Kansas St.,2016,0,NIT,1,1,0,7,0,0
Kansas St.,2017,0,NIT,7,0,0,3,0,0
Kansas St.,2018,6,R64,3,0,0,3,0,0
Kansas St.,2019,8,E8,3,0,0,2,0,0
Kansas St.,2020,13,R64,2,0,0,5,0,0
Kansas St.,2021,0,NIT,5,0,0,6,1,0
Kennesaw St.,2013,0,NIT,0,0,0,0,0,0
Kennesaw St.,2014,0,NIT,0,0,0,0,0,0
Kennesaw St.,2015,0,NIT,0,0,0,0,0,0
Kennesaw St.,2016,0,NIT,0,0,0,0,0,0
Kennesaw St.,2017,0,NIT,0,0,0,0,0,0
Kennesaw St.,2018,0,NIT,0,0,0,0,0,0
Kennesaw St.,2019,0,NIT,0,0,0,0,0,0
Kennesaw St.,2020,0,NIT,0,0,0,0,0,0
Kennesaw St.,2021,0,NIT,0,0,0,3,0,0
Kent St.,2013,0,NIT,0,0,0,0,0,0
Kent St.,2014,0,NIT,0,0,0,0,0,0
Kent St.,2015,0,NIT,0,0,0,1,0,0
Kent St.,2016,0,NIT,1,0,0,1,0,0
Kent St.,2017,0,NIT,1,0,0,0,0,0
Kent St.,2018,3,R64,0,0,0,0,0,0
Kent St.,2019,0,NIT,0,0,0,0,0,0
Kent St.,2020,0,NIT,0,0,0,1,0,0
Kent St.,2021,0,NIT,1,0,0,0,0,0
Kentucky,2013,16,CHMP,0,0,4,0,1,3
Kentucky,2014,0,NIT,0,1,3,1,1,6
Kentucky,2015,9,F2,1,1,6,0,0,4
Kentucky,2016,16,F4,0,0,4,1,3,3
Kentucky,2017,13,R32,1,3,3,0,0,5
Kentucky,2018,15,E8,0,0,5,0,2,6
Kentucky,2019,12,S16,0,2,6,0,1,4
Kentucky,2020,15,E8,0,1,4,0,2,3
Kentucky,2021,15,E8,0,2,3,0,4,2
LIU Brooklyn,2013,1,R64,0,0,0,0,0,0
LIU Brooklyn,2014,1,R64,0,0,0,0,0,0
LIU Brooklyn,2015,0,NIT,0,0,0,0,0,0
LIU Brooklyn,2016,0,NIT,0,0,0,0,0,0
LIU Brooklyn,2017,0,NIT,0,0,0,0,0,0
LIU Brooklyn,2018,0,NIT,0,0,0,0,0,0
LIU Brooklyn,2019,1,R64,0,0,0,0,0,0
LIU Brooklyn,2020,0,NIT,0,0,0,0,0,0
LIU Brooklyn,2021,0,NIT,0,0,0,0,0,0
LSU,2013,0,NIT,2,1,0,3,1,0
LSU,2014,0,NIT,3,1,0,1,2,1
LSU,2015,0,NIT,1,2,1,3,1,0
LSU,2016,8,R64,3,1,0,0,1,2
LSU,2017,0,NIT,0,1,2,5,0,0
LSU,2018,0,NIT,5,0,0,2,3,0
LSU,2019,0,NIT,2,3,0,3,2,2
LSU,2020,14,S16,3,2,2,3,0,1
LSU,2021,9,R32,3,0,1,2,3,1
La Salle,2013,0,NIT,0,0,0,0,0,0
La Salle,2014,4,S16,0,0,0,0,0,0
La Salle,2015,0,NIT,0,0,0,0,0,0
La Salle,2016,0,NIT,0,0,0,0,0,0
La Salle,2017,0,NIT,0,0,0,1,0,0
La Salle,2018,0,NIT,1,0,0,2,0,0
La Salle,2019,0,NIT,2,0,0,0,0,0
La Salle,2020,0,NIT,0,0,0,3,0,0
La Salle,2021,0,NIT,3,0,0,1,0,0
Lafayette,2013,0,NIT,0,0,0,0,0,0
Lafayette,2014,0,NIT,0,0,0,0,0,0
Lafayette,2015,0,NIT,0,0,0,0,0,0
Lafayette,2016,1,R64,0,0,0,0,0,0
Lafayette,2017,0,NIT,0,0,0,0,0,0
Lafayette,2018,0,NIT,0,0,0,0,0,0
Lafayette,2019,0,NIT,0,0,0,1,0,0
Lafayette,2020,0,NIT,1,0,0,0,0,0
Lafayette,2021,0,NIT,0,0,0,0,0,0
Lamar,2013,1,R64,0,0,0,0,0,0
Lamar,2014,0,NIT,0,0,0,0,0,0
Lamar,2015,0,NIT,0,0,0,0,0,0
Lamar,2016,0,NIT,0,0,0,0,0,0
Lamar,2017,0,NIT,0,0,0,0,0,0
Lamar,2018,0,NIT,0,0,0,0,0,0
Lamar,2019,0,NIT,0,0,0,0,0,0
Lamar,2020,0,NIT,0,0,0,0,0,0
Lamar,2021,0,NIT,0,0,0,0,0,0
Lehigh,2013,2,R32,0,0,0,0,0,0
Lehigh,2014,0,NIT,0,0,0,0,0,0
Lehigh,2015,0,NIT,0,0,0,0,0,0
Lehigh,2016,0,NIT,0,0,0,0,0,0
Lehigh,2017,0,NIT,0,0,0,0,0,0
Lehigh,2018,0,NIT,0,0,0,2,0,0
Lehigh,2019,0,NIT,2,0,0,0,0,0
Lehigh,2020,0,NIT,0,0,0,0,0,0
Lehigh,2021,0,NIT,0,0,0,0,0,0
Liberty,2013,0,NIT,0,0,0,0,0,0
Liberty,2014,1,R64,0,0,0,0,0,0
Liberty,2015,0,NIT,0,0,0,1,0,0
Liberty,2016,0,NIT,1,0,0,0,0,0
Liberty,2017,0,NIT,0,0,0,0,0,0
Liberty,2018,0,NIT,0,0,0,0,0,0
Liberty,2019,0,NIT,0,0,0,0,0,0
Liberty,2020,5,R32,0,0,0,1,0,0
Liberty,2021,5,R64,1,0,0,1,0,0
Lipscomb,2013,0,NIT,0,0,0,0,0,0
Lipscomb,2014,0,NIT,0,0,0,0,0,0
Lipscomb,2015,0,NIT,0,0,0,2,0,0
Lipscomb,2016,0,NIT,2,0,0,0,0,0
Lipscomb,2017,0,NIT,0,0,0,0,0,0
Lipscomb,2018,0,NIT,0,0,0,0,0,0
Lipscomb,2019,2,R64,0,0,0,0,0,0
Lipscomb,2020,0,NIT,0,0,0,0,0,0
Lipscomb,2021,0,NIT,0,0,0,1,0,0
Little Rock,2013,0,NIT,0,0,0,0,0,0
Little Rock,2014,0,NIT,0,0,0,0,0,0
Little Rock,2015,0,NIT,0,0,0,0,0,0
Little Rock,2016,0,NIT,0,0,0,1,0,0
Little Rock,2017,5,R32,1,0,0,0,0,0
Little Rock,2018,0,NIT,0,0,0,1,0,0
Little Rock,2019,0,NIT,1,0,0,1,0,0
Little Rock,2020,0,NIT,1,0,0,0,0,0
Little Rock,2021,2,R64,0,0,0,0,0,0
Long Beach St.,2013,5,R64,0,0,0,0,0,0
Long Beach St.,2014,0,NIT,0,0,0,0,0,0
Long Beach St.,2015,0,NIT,0,0,0,0,0,0
Long Beach St.,2016,0,NIT,0,0,0,2,0,0
Long Beach St.,2017,0,NIT,2,0,0,1,0,0
Long Beach St.,2018,0,NIT,1,0,0,0,0,0
Long Beach St.,2019,0,NIT,0,0,0,2,0,0
Long Beach St.,2020,0,NIT,2,0,0,2,0,0
Long Beach St.,2021,0,NIT,2,0,0,1,0,0
Longwood,2013,0,NIT,0,0,0,0,0,0
Longwood,2014,0,NIT,0,0,0,0,0,0
Longwood,2015,0,NIT,0,0,0,0,0,0
Longwood,2016,0,NIT,0,0,0,0,0,0
Longwood,2017,0,NIT,0,0,0,0,0,0
Longwood,2018,0,NIT,0,0,0,0,0,0
Longwood,2019,0,NIT,0,0,0,0,0,0
Longwood,2020,0,NIT,0,0,0,0,0,0
Longwood,2021,0,NIT,0,0,0,0,0,0
Louisiana Lafayette,2013,0,NIT,0,0,0,0,0,0
Louisiana Lafayette,2014,0,NIT,0,0,0,0,0,0
Louisiana Lafayette,2015,3,R64,0,0,0,0,0,0
Louisiana Lafayette,2016,0,NIT,0,0,0,0,0,0
Louisiana Lafayette,2017,0,NIT,0,0,0,0,0,0
Louisiana Lafayette,2018,0,NIT,0,0,0,1,0,0
Louisiana Lafayette,2019,0,NIT,1,0,0,0,0,0
Louisiana Lafayette,2020,0,NIT,0,0,0,1,0,0
Louisiana Lafayette,2021,0,NIT,1,0,0,0,0,0
Louisiana Monroe,2013,0,NIT,0,0,0,0,0,0
Louisiana Monroe,2014,0,NIT,0,0,0,0,0,0
Louisiana Monroe,2015,0,NIT,0,0,0,0,0,0
Louisiana Monroe,2016,0,NIT,0,0,0,0,0,0
Louisiana Monroe,2017,0,NIT,0,0,0,0,0,0
Louisiana Monroe,2018,0,NIT,0,0,0,0,0,0
Louisiana Monroe,2019,0,NIT,0,0,0,0,0,0
Louisiana Monroe,2020,0,NIT,0,0,0,0,0,0
Louisiana Monroe,2021,0,NIT,0,0,0,0,0,0
Louisiana Tech,2013,0,NIT,2,0,0,0,0,0
Louisiana Tech,2014,0,NIT,0,0,0,0,0,0
Louisiana Tech,2015,0,NIT,0,0,0,2,0,0
Louisiana Tech,2016,0,NIT,2,0,0,0,0,0
Louisiana Tech,2017,0,NIT,0,0,0,1,0,0
Louisiana Tech,2018,0,NIT,1,0,0,0,0,0
Louisiana Tech,2019,0,NIT,0,0,0,0,0,0
Louisiana Tech,2020,0,NIT,0,0,0,3,0,0
Louisiana Tech,2021,0,NIT,3,0,0,0,0,0
Louisville,2013,13,F4,1,3,1,0,1,0
Louisville,2014,16,CHMP,0,1,0,0,4,0
Louisville,2015,13,S16,0,4,0,2,4,0
Louisville,2016,13,E8,2,4,0,1,3,0
Louisville,2017,0,NIT,1,3,0,0,0,1
Louisville,2018,15,R32,0,0,1,0,4,1
Louisville,2019,0,NIT,0,4,1,0,0,0
Louisville,2020,10,R64,0,0,0,2,3,1
Louisville,2021,13,S16,2,3,1,1,3,0
Loyola Chicago,2013,0,NIT,0,0,0,0,0,0
Loyola Chicago,2014,0,NIT,0,0,0,0,0,0
Loyola Chicago,2015,0,NIT,0,0,0,1,0,0
Loyola Chicago,2016,0,NIT,1,0,0,1,0,0
Loyola Chicago,2017,0,NIT,1,0,0,1,0,0
Loyola Chicago,2018,0,NIT,1,0,0,2,0,0
Loyola Chicago,2019,6,F4,2,0,0,3,0,0
Loyola Chicago,2020,0,NIT,3,0,0,3,0,0
Loyola Chicago,2021,0,NIT,3,0,0,1,0,0
Loyola MD,2013,2,R64,0,0,0,1,0,0
Loyola MD,2014,0,NIT,1,0,0,0,0,0
Loyola MD,2015,0,NIT,0,0,0,0,0,0
Loyola MD,2016,0,NIT,0,0,0,0,0,0
Loyola MD,2017,0,NIT,0,0,0,0,0,0
Loyola MD,2018,0,NIT,0,0,0,0,0,0
Loyola MD,2019,0,NIT,0,0,0,1,0,0
Loyola MD,2020,0,NIT,1,0,0,1,1,0
Loyola MD,2021,0,NIT,1,1,0,0,0,0
Loyola Marymount,2013,0,NIT,0,0,0,0,0,0
Loyola Marymount,2014,0,NIT,0,0,0,0,0,0
Loyola Marymount,2015,0,NIT,0,0,0,0,0,0
Loyola Marymount,2016,0,NIT,0,0,0,1,0,0
Loyola Marymount,2017,0,NIT,1,0,0,0,0,0
Loyola Marymount,2018,0,NIT,0,0,0,0,0,0
Loyola Marymount,2019,0,NIT,0,0,0,0,0,0
Loyola Marymount,2020,0,NIT,0,0,0,0,0,0
Loyola Marymount,2021,0,NIT,0,0,0,1,0,0
Maine,2013,0,NIT,0,0,0,0,0,0
Maine,2014,0,NIT,0,0,0,0,0,0
Maine,2015,0,NIT,0,0,0,0,0,0
Maine,2016,0,NIT,0,0,0,1,0,0
Maine,2017,0,NIT,1,0,0,0,0,0
Maine,2018,0,NIT,0,0,0,0,0,0
Maine,2019,0,NIT,0,0,0,0,0,0
Maine,2020,0,NIT,0,0,0,0,0,0
Maine,2021,0,NIT,0,0,0,0,0,0
Manhattan,2013,0,NIT,1,0,0,0,0,0
Manhattan,2014,0,NIT,0,0,0,1,0,1
Manhattan,2015,4,R64,1,0,1,1,0,0
Manhattan,2016,1,R64,1,0,0,0,0,0
Manhattan,2017,0,NIT,0,0,0,0,0,0
Manhattan,2018,0,NIT,0,0,0,0,0,0
Manhattan,2019,0,NIT,0,0,0,0,0,0
Manhattan,2020,0,NIT,0,0,0,0,0,0
Manhattan,2021,0,NIT,0,0,0,0,0,0
Marist,2013,0,NIT,0,0,0,0,0,0
Marist,2014,0,NIT,0,0,0,0,0,0
Marist,2015,0,NIT,0,0,0,0,0,0
Marist,2016,0,NIT,0,0,0,0,0,0
Marist,2017,0,NIT,0,0,0,0,0,0
Marist,2018,0,NIT,0,0,0,0,0,0
Marist,2019,0,NIT,0,0,0,0,0,0
Marist,2020,0,NIT,0,0,0,0,0,0
Marist,2021,0,NIT,0,0,0,0,0,0
Marquette,2013,14,S16,2,1,0,1,1,0
Marquette,2014,14,E8,1,1,0,2,3,0
Marquette,2015,0,NIT,2,3,0,0,1,0
Marquette,2016,0,NIT,0,1,0,2,2,1
Marquette,2017,0,NIT,2,2,1,0,3,0
Marquette,2018,7,R64,0,3,0,4,0,0
Marquette,2019,0,NIT,4,0,0,0,1,0
Marquette,2020,12,R64,0,1,0,1,1,0
Marquette,2021,8,R64,1,1,0,0,3,0
Marshall,2013,0,NIT,0,0,0,0,1,0
Marshall,2014,0,NIT,0,1,0,1,0,0
Marshall,2015,0,NIT,1,0,0,1,0,0
Marshall,2016,0,NIT,1,0,0,0,0,0
Marshall,2017,0,NIT,0,0,0,0,0,0
Marshall,2018,0,NIT,0,0,0,0,0,0
Marshall,2019,4,R32,0,0,0,0,0,0
Marshall,2020,0,NIT,0,0,0,3,0,0
Marshall,2021,0,NIT,3,0,0,2,0,0
Maryland,2013,0,NIT,0,1,0,1,4,0
Maryland,2014,0,NIT,1,4,0,1,1,0
Maryland,2015,0,NIT,1,1,0,0,4,0
Maryland,2016,13,R32,0,4,0,1,0,1
Maryland,2017,12,S16,1,0,1,1,3,0
Maryland,2018,11,R64,1,3,0,0,2,0
Maryland,2019,0,NIT,0,2,0,4,2,1
Maryland,2020,11,R32,4,2,1,4,1,0
Maryland,2021,13,S16,4,1,0,2,1,0
Maryland Eastern Shore,2013,0,NIT,0,0,0,0,0,0
Maryland Eastern Shore,2014,0,NIT,0,0,0,0,0,0
Maryland Eastern Shore,2015,0,NIT,0,0,0,0,0,0
Maryland Eastern Shore,2016,0,NIT,0,0,0,0,0,0
Maryland Eastern Shore,2017,0,NIT,0,0,0,0,0,0
Maryland Eastern Shore,2018,0,NIT,0,0,0,0,0,0
Maryland Eastern Shore,2019,0,NIT,0,0,0,0,0,0
Maryland Eastern Shore,2020,0,NIT,0,0,0,0,0,0
Maryland Eastern Shore,2021,0,NIT,0,0,0,0,0,0
Massachusetts,2013,0,NIT,0,0,0,0,0,0
Massachusetts,2014,0,NIT,0,0,0,2,0,0
Massachusetts,2015,11,R64,2,0,0,1,1,0
Massachusetts,2016,0,NIT,1,1,0,1,0,0
Massachusetts,2017,0,NIT,1,0,0,4,1,0
Massachusetts,2018,0,NIT,4,1,0,1,0,0
Massachusetts,2019,0,NIT,1,0,0,2,0,0
Massachusetts,2020,0,NIT,2,0,0,2,1,0
Massachusetts,2021,0,NIT,2,1,0,4,0,0
McNeese St.,2013,0,NIT,0,0,0,0,0,0
McNeese St.,2014,0,NIT,0,0,0,0,0,0
McNeese St.,2015,0,NIT,0,0,0,0,0,0
McNeese St.,2016,0,NIT,0,0,0,0,0,0
McNeese St.,2017,0,NIT,0,0,0,0,0,0
McNeese St.,2018,0,NIT,0,0,0,0,0,0
McNeese St.,2019,0,NIT,0,0,0,0,0,0
McNeese St.,2020,0,NIT,0,0,0,0,0,0
McNeese St.,2021,0,NIT,0,0,0,0,0,0
Memphis,2013,9,R64,1,0,1,0,2,0
Memphis,2014,11,R32,0,2,0,0,5,1
Memphis,2015,9,R32,0,5,1,3,1,0
Memphis,2016,0,NIT,3,1,0,5,3,0
Memphis,2017,0,NIT,5,3,0,2,0,0
Memphis,2018,0,NIT,2,0,0,8,0,0
Memphis,2019,0,NIT,8,0,0,4,2,0
Memphis,2020,0,NIT,4,2,0,0,5,2
Memphis,2021,0,NIT,0,5,2,1,1,1
Mercer,2013,0,NIT,0,0,0,0,0,0
Mercer,2014,0,NIT,0,0,0,1,0,0
Mercer,2015,3,R32,1,0,0,0,0,0
Mercer,2016,0,NIT,0,0,0,1,0,0
Mercer,2017,0,NIT,1,0,0,0,0,0
Mercer,2018,0,NIT,0,0,0,0,0,0
Mercer,2019,0,NIT,0,0,0,0,0,0
Mercer,2020,0,NIT,0,0,0,0,0,0
Mercer,2021,0,NIT,0,0,0,0,0,0
Merrimack,2021,0,NIT,0,0,0,0,0,0
Miami FL,2013,0,NIT,1,0,0,1,0,0
Miami FL,2014,15,S16,1,0,0,3,3,0
Miami FL,2015,0,NIT,3,3,0,2,2,0
Miami FL,2016,0,NIT,2,2,0,1,1,0
Miami FL,2017,14,S16,1,1,0,2,0,2
Miami FL,2018,9,R64,2,0,2,1,2,1
Miami FL,2019,11,R64,1,2,1,0,0,0
Miami FL,2020,0,NIT,0,0,0,1,2,0
Miami FL,2021,0,NIT,1,2,0,0,2,0
Miami OH,2013,0,NIT,0,0,0,0,0,0
Miami OH,2014,0,NIT,0,0,0,0,0,0
Miami OH,2015,0,NIT,0,0,0,1,1,0
Miami OH,2016,0,NIT,1,1,0,0,0,0
Miami OH,2017,0,NIT,0,0,0,0,0,0
Miami OH,2018,0,NIT,0,0,0,0,0,0
Miami OH,2019,0,NIT,0,0,0,0,0,0
Miami OH,2020,0,NIT,0,0,0,2,0,0
Miami OH,2021,0,NIT,2,0,0,0,0,0
Michigan,2013,13,R64,1,2,0,2,2,1
Michigan,2014,13,F2,2,2,1,0,3,0
Michigan,2015,15,E8,0,3,0,2,2,0
Michigan,2016,0,NIT,2,2,0,0,1,0
Michigan,2017,6,R64,0,1,0,3,1,0
Michigan,2018,10,S16,3,1,0,1,2,0
Michigan,2019,14,F2,1,2,0,1,4,0
Michigan,2020,15,S16,1,4,0,0,2,0
Michigan,2021,12,R32,0,2,0,1,3,0
Michigan St.,2013,16,S16,3,0,1,0,3,1
Michigan St.,2014,14,S16,0,3,1,2,0,0
Michigan St.,2015,13,E8,2,0,0,2,1,0
Michigan St.,2016,10,F4,2,1,0,1,2,0
Michigan St.,2017,15,R64,1,2,0,0,2,2
Michigan St.,2018,8,R32,0,2,2,0,1,1
Michigan St.,2019,14,R32,0,1,1,2,3,0
Michigan St.,2020,15,F4,2,3,0,1,2,0
Michigan St.,2021,14,S16,1,2,0,0,2,0
Middle Tennessee,2013,0,NIT,0,0,0,0,0,0
Middle Tennessee,2014,6,R64,0,0,0,3,0,0
Middle Tennessee,2015,0,NIT,3,0,0,2,0,0
Middle Tennessee,2016,0,NIT,2,0,0,1,0,0
Middle Tennessee,2017,2,R32,1,0,0,0,0,0
Middle Tennessee,2018,5,R32,0,0,0,3,0,0
Middle Tennessee,2019,0,NIT,3,0,0,0,0,0
Middle Tennessee,2020,0,NIT,0,0,0,3,0,0
Middle Tennessee,2021,0,NIT,3,0,0,0,0,0
Milwaukee,2013,0,NIT,1,0,0,0,0,0
Milwaukee,2014,0,NIT,0,0,0,0,0,0
Milwaukee,2015,2,R64,0,0,0,0,0,0
Milwaukee,2016,0,NIT,0,0,0,0,0,0
Milwaukee,2017,0,NIT,0,0,0,0,0,0
